original_text,processed_text,label,label_id,token_count
"Goto 23 decambar amr airtel number theke 300tk transfer korechilam,but taka transfer hoy nai r amr account theke 300 tk kete niese. amr 300taka ferot diin,",goto 23 decambar amr airtel number theke 300tk transfer korechilam but taka transfer hoy nai r amr account theke 300 tk kete niese amr 300taka ferot diin,Negative,1,27
"Goto 23 decambar amr airtel number theke 300tk transfer korechilam,but taka transfer hoy nai r amr account theke 300 tk kete niese  amr 300taka ferot diin,",goto 23 decambar amr airtel number theke 300tk transfer korechilam but taka transfer hoy nai r amr account theke 300 tk kete niese amr 300taka ferot diin,Negative,1,27
Gota faiv khela jayna,gota faiv khela jayna,Negative,1,4
Gorur suda mayor . ato taka dia gari na kine doridro manush re daan korle balo hoto,gorur suda mayor ato taka dia gari na kine doridro manush re daan korle balo hoto,Negative,1,16
gorur mutro hoite pare egula,gorur mutro hoite pare egula,Negative,1,5
goru ki tr sorir r color r sathy milay kinsos naki!? ato kalo kno!?,goru ki tr sorir r color r sathy milay kinsos naki ato kalo kno,Negative,1,14
Goru khashi murgi kisu bad dilen na vai,goru khashi murgi kisu bad dilen na vai,Negative,1,8
Goromey e sob dekhle sorir asustho korchey. Sorry dada vdo valo laglo naa,goromey e sob dekhle sorir asustho korchey sorry dada vdo valo laglo naa,Negative,1,13
goriber sani Leone apni,goriber sani leone apni,Negative,1,4
Goriber jonno valo offer nai,goriber jonno valo offer nai,Negative,1,5
"Goriber gadget hoilo koshay! ami joto bar oder kache gesi, ora dam besi chay!",goriber gadget hoilo koshay ami joto bar oder kache gesi ora dam besi chay,Negative,1,14
"Goriber gadget faulty ekta shop. Kaw jaben nah, oder behaviour khub kharap",goriber gadget faulty ekta shop kaw jaben nah oder behaviour khub kharap,Negative,1,12
Gorib ar Apatoto Sunny Leon mone hocche amr,gorib ar apatoto sunny leon mone hocche amr,Negative,1,8
Google e up diye e delete kore dibo baby,google e up diye e delete kore dibo baby,Negative,1,9
Google bolun dada apnar pronounciation ta khub baje sunte lage plz!,google bolun dada apnar pronounciation ta khub baje sunte lage plz,Negative,1,11
Good bye ft group subject change kormoo good bye ft,good bye ft group subject change kormoo good bye ft,Negative,1,10
Good bangladesh haram khor afghanistan,good bangladesh haram khor afghanistan,Negative,1,5
Golu molu hoye gesooo,golu molu hoye gesooo,Negative,1,4
Golinstane 80 t.k kore bechtace ami kini nai quality eto bhalo na dekhte fokinnir moto lage,golinstane 80 t k kore bechtace ami kini nai quality eto bhalo na dekhte fokinnir moto lage,Negative,1,17
Golgappa karor kono entrest nai,golgappa karor kono entrest nai,Negative,1,5
Golder jilapi is not worth it,golder jilapi is not worth it,Negative,1,6
Givway jetar kono asa nai pora kopal xanonx20 samzone waltonmobile xtraordinaryinovationwithin,givway jetar kono asa nai pora kopal xanonx20 samzone waltonmobile xtraordinaryinovationwithin,Negative,1,11
Giveaway te kokhonoi kichu paina,giveaway te kokhonoi kichu paina,Negative,1,5
Gigabyte g5 ke with offer 70000 indian ruppes e paoa jachhe heating tar jonno kinbo kina bujhte parchi na,gigabyte g5 ke with offer 70000 indian ruppes e paoa jachhe heating tar jonno kinbo kina bujhte parchi na,Negative,1,19
Gibona painai ar pabo na,gibona painai ar pabo na,Negative,1,5
Gibona kono giveway na pawa ami,gibona kono giveway na pawa ami,Negative,1,6
Ghum tai ses koira dilo,ghum tai ses koira dilo,Negative,1,5
ghu to apnara  khan,ghu to apnara khan,Negative,1,4
"ghu khaoa party, sorom kor,",ghu khaoa party sorom kor,Negative,1,5
Ghoti ra ranna korte jane na,ghoti ra ranna korte jane na,Negative,1,6
Ghatite lukay lukay assignment korba abar present sir jore bolte shomossha holle chat box e likhba shobai abal der moto idea,ghatite lukay lukay assignment korba abar present sir jore bolte shomossha holle chat box e likhba shobai abal der moto idea,Negative,1,21
"Ghash na, pocha ganza khan tini",ghash na pocha ganza khan tini,Negative,1,6
gf thakla tipa kata hoba,gf thakla tipa kata hoba,Negative,1,5
Getup paltan vai. 3rd class.,getup paltan vai 3rd class,Negative,1,5
Getup dekge vhabci bike nia ber hobe pore dkhi CNG. Akn kmn dhoroner dhoka.,getup dekge vhabci bike nia ber hobe pore dkhi cng akn kmn dhoroner dhoka,Negative,1,14
"Get a better mic, awaz kom asy onk",get a better mic awaz kom asy onk,Negative,1,8
"Genshin impact khelien na kokhono, storage er jonno boltisi na ,onno reason",genshin impact khelien na kokhono storage er jonno boltisi na onno reason,Negative,1,12
Gd night valo kotha but amon pic up dile amader moto single celeder ki night gd hobe,gd night valo kotha but amon pic up dile amader moto single celeder ki night gd hobe,Negative,1,17
Garta dekhte Pelam na angul to dur er katha,garta dekhte pelam na angul to dur er katha,Negative,1,9
Garminphone e network na thakle Network pai na ar Banglalink e to Network full thakar por o network 2 G hia joi . Calling option er dik diea valo but Data er dik thake Bangladesh er worst SIM BL. Bilkal er por thake Jano Network paoua Ek Legendary bisoi raat 12 er ag porjonto to network paie e Na,garminphone e network na thakle network pai na ar banglalink e to network full thakar por o network 2 g hia joi calling option er dik diea valo but data er dik thake bangladesh er worst sim bl bilkal er por thake jano network paoua ek legendary bisoi raat 12 er ag porjonto to network paie e na,Negative,1,58
Garminphone e network na thakle Network pai na ar Banglalink e to Network full thakar por o network 2 G hia joi . Calling option er dik diea valo but Data er dik thake Bangladesh er worst SIM BL.,garminphone e network na thakle network pai na ar banglalink e to network full thakar por o network 2 g hia joi calling option er dik diea valo but data er dik thake bangladesh er worst sim bl,Negative,1,38
Ganza khor gula,ganza khor gula,Negative,1,3
ganjakhor sungluss porche salai,ganjakhor sungluss porche salai,Negative,1,4
"Gaming phone kine sudhu bolodera. Gaming phone kinar kono karon dekhi na. Eto tk diye phone kine compromise korbo keno. Tasara ekta phone er camera ta kom impprtant na. Manusher jibone ekta phone jotota important tototai important camera. Sekhane compromise keno korbo. Ekta flagship android diya gaming a bindu matro compromise kora lage na gaming phone er theke. Tasara jei lok mone kore s23 ultra theke gaming phone beshi valo,tar jodi etotai gaming power dorkar,gaming er jonno se camera ba others side compromise korte somossa na hoy,etotai jodi gaming valo experience dorkar,tahole se phone keno kinbe,tar toh pc dorkar. Jodio glagship theke gaming phone beshi valo hotei pare na. Tar kotha mene niyei bujailam arki. Love you tushar vai",gaming phone kine sudhu bolodera gaming phone kinar kono karon dekhi na eto tk diye phone kine compromise korbo keno tasara ekta phone er camera ta kom impprtant na manusher jibone ekta phone jotota important tototai important camera sekhane compromise keno korbo ekta flagship android diya gaming a bindu matro compromise kora lage na gaming phone er theke tasara jei lok mone kore s23 ultra theke gaming phone beshi valo tar jodi etotai gaming power dorkar gaming er jonno se camera ba others side compromise korte somossa na hoy etotai jodi gaming valo experience dorkar tahole se phone keno kinbe tar toh pc dorkar jodio glagship theke gaming phone beshi valo hotei pare na tar kotha mene niyei bujailam arki love you tushar vai,Negative,1,124
"Gaming nama faltu phone kina lv ki bikri korta gala loss hoba 3 gun,nila brand value dekha vlo neya ucit",gaming nama faltu phone kina lv ki bikri korta gala loss hoba 3 gun nila brand value dekha vlo neya ucit,Negative,1,21
Gaming earbuds bollen ar gaming test kore dekhalenna,gaming earbuds bollen ar gaming test kore dekhalenna,Negative,1,8
Game khelte onek sommosa hoy apnader robi sim diye and internet price o beshi,game khelte onek sommosa hoy apnader robi sim diye and internet price o beshi,Negative,1,14
Game khelar somoy onek problem hoy. Kiso din dhore ekdom game khelte parsi na.,game khelar somoy onek problem hoy kiso din dhore ekdom game khelte parsi na,Negative,1,14
gali dileo galir osonman kora hobe tai dilam na.,gali dileo galir osonman kora hobe tai dilam na,Negative,1,9
Gali dile o kom hbe .... recharge e offer chalu Kore rakhe madarchod gula ..... unknown offer....58tk recharge korsi oikhane offer dise 600 mb .....ki Gali dibo bujtesi na...,gali dile o kom hbe recharge e offer chalu kore rakhe madarchod gula unknown offer 58tk recharge korsi oikhane offer dise 600 mb ki gali dibo bujtesi na,Negative,1,28
Gal gular jotno nio eto baje skin,gal gular jotno nio eto baje skin,Negative,1,7
Gajakhor der neye arek gaja khor er roosting,gajakhor der neye arek gaja khor er roosting,Negative,1,8
"Gajaghor,  salara gp app dakh",gajaghor salara gp app dakh,Negative,1,5
Gaja khaisen naki abe upload dilen kan,gaja khaisen naki abe upload dilen kan,Negative,1,7
Gaja khaile ja hoy ar ki,gaja khaile ja hoy ar ki,Negative,1,6
Gaja khai app banaile ja hoy r ki sala abal kono offar kinte gele 114 bar connection lost error asee achuda marka app,gaja khai app banaile ja hoy r ki sala abal kono offar kinte gele 114 bar connection lost error asee achuda marka app,Negative,1,23
Gaja dei k mim ke?,gaja dei k mim ke,Negative,1,5
G99 lol at 29k haissokor,g99 lol at 29k haissokor,Negative,1,5
Future er kotha koiya bole hat dhorli ken bosti magi,future er kotha koiya bole hat dhorli ken bosti magi,Negative,1,10
Furi sylheti furi khabo,furi sylheti furi khabo,Negative,1,4
Funny man sajano natok bujha e jacce man dubailo ojotha e,funny man sajano natok bujha e jacce man dubailo ojotha e,Negative,1,11
Fully xiaomi r dalali dekhlam xiaomi r miui niye onek durnam ache phone dead hoi camera dead hoi xiaomi poco realme ui onek onek better oidik diye optimized ar realme te freefire ke low fps e play kore 30fps dekhano holo oidike xiaomi r besirvag somoy paser game launcher e dekhle fake fps show kore look e abar curved display je ache realme te eta aste kore avoid e kore gelo just kon level er paid review hoile esob dekha lage aj! er theke r comparison valo,fully xiaomi r dalali dekhlam xiaomi r miui niye onek durnam ache phone dead hoi camera dead hoi xiaomi poco realme ui onek onek better oidik diye optimized ar realme te freefire ke low fps e play kore 30fps dekhano holo oidike xiaomi r besirvag somoy paser game launcher e dekhle fake fps show kore look e abar curved display je ache realme te eta aste kore avoid e kore gelo just kon level er paid review hoile esob dekha lage aj er theke r comparison valo,Negative,1,87
Full video dekha papi ami,full video dekha papi ami,Negative,1,5
Full same power bank amar. December a kinechilam akhon battery fule gacche,full same power bank amar december a kinechilam akhon battery fule gacche,Negative,1,12
Full review chai na apnar moto faul reviewer theke,full review chai na apnar moto faul reviewer theke,Negative,1,9
Full ok wifi but apnader server respond kore nah.. ki r blbo.. Icchamoto akta app banai rekhe disen.. Dekhi amr 7 ta VAS active dhukle dekhi kisui nai..,full ok wifi but apnader server respond kore nah ki r blbo icchamoto akta app banai rekhe disen dekhi amr 7 ta vas active dhukle dekhi kisui nai,Negative,1,28
"Full idea khubi baje , panta vhate ghee r moto obesta",full idea khubi baje panta vhate ghee r moto obesta,Negative,1,10
Fualtu tk khor bake maire bap,fualtu tk khor bake maire bap,Negative,1,6
Front camera kisui bollen na,front camera kisui bollen na,Negative,1,5
From tow puran korci but pdf tow pasci nah. Onk bar try korci,from tow puran korci but pdf tow pasci nah onk bar try korci,Negative,1,13
From puron korar por o hoi nai,from puron korar por o hoi nai,Negative,1,7
From kore o pdf pacci nah,from kore o pdf pacci nah,Negative,1,6
Free te dileo nibo na,free te dileo nibo na,Negative,1,5
Free fire test kora dorkar chilo,free fire test kora dorkar chilo,Negative,1,6
Free fire player ra ei build e khub ekta subidha korte parben na,free fire player ra ei build e khub ekta subidha korte parben na,Negative,1,13
"Free fire khela jabe lol sd 720g diye ekhn free fire khelle kapa kapi kore free fire ekhn r ager moto nai ,",free fire khela jabe lol sd 720g diye ekhn free fire khelle kapa kapi kore free fire ekhn r ager moto nai,Negative,1,22
Free fire er mayre ch*di....pubg install maro re,free fire er mayre ch di pubg install maro re,Negative,1,10
Free dile to nibe na keo,free dile to nibe na keo,Negative,1,6
Forsa Boyfriend er  haat.. R kalo ta jamir er haat,forsa boyfriend er haat r kalo ta jamir er haat,Negative,1,10
Form puron korar pore o keno pdf ta pacchi na link a giye,form puron korar pore o keno pdf ta pacchi na link a giye,Negative,1,13
Form onek bar puron korshi but pdf passi na,form onek bar puron korshi but pdf passi na,Negative,1,9
"Form fill korlei 100 ber kore call diye disturb korbe, esob enader strategy",form fill korlei 100 ber kore call diye disturb korbe esob enader strategy,Negative,1,13
Foradpur jokon aichan tahola amader gopalgonj o aiten apu,foradpur jokon aichan tahola amader gopalgonj o aiten apu,Negative,1,9
Football legue gulai sob dorsok vaccine neoa  Amdr deshe ki vaccine nise sibai ja janen na bolben na,football legue gulai sob dorsok vaccine neoa amdr deshe ki vaccine nise sibai ja janen na bolben na,Negative,1,18
"Food vlogr ra ready thako chuna khawar jnno. Onk baira Geco tmra tar modhe onnotom hoilo khudalagce, petukcouple, rafsan thechotovai egula re roast koira voira dibo",food vlogr ra ready thako chuna khawar jnno onk baira geco tmra tar modhe onnotom hoilo khudalagce petukcouple rafsan thechotovai egula re roast koira voira dibo,Negative,1,26
Food vlog koi? channel er namer shathe kamer mil nai,food vlog koi channel er namer shathe kamer mil nai,Negative,1,10
Food gulo r o besi kore show korle valo hoe. Kotha bolar somoe food ta dakha66en na kano?,food gulo r o besi kore show korle valo hoe kotha bolar somoe food ta dakha66en na kano,Negative,1,18
Food gulo aktu rich ar opore to tel vasche,food gulo aktu rich ar opore to tel vasche,Negative,1,9
Fonni ra copy kora charbe na,fonni ra copy kora charbe na,Negative,1,6
Fokir ra kamon aso,fokir ra kamon aso,Negative,1,4
Fokir airtel net nai......,fokir airtel net nai,Negative,1,4
Fokinnir dol er fokinni kajkarbar,fokinnir dol er fokinni kajkarbar,Negative,1,5
Fokinnir baccha. Jutar pise Table cloth kete lagay dise koy khandani juta,fokinnir baccha jutar pise table cloth kete lagay dise koy khandani juta,Negative,1,12
"fokinni kothao interview dite gele drink juice ja e dek eshob dhorte nei, ekta personality bojay rakhte hoy.Ulta ei fokinni gaal chipaiya chushei jacche",fokinni kothao interview dite gele drink juice ja e dek eshob dhorte nei ekta personality bojay rakhte hoy ulta ei fokinni gaal chipaiya chushei jacche,Negative,1,25
"Fokinni jokhon nayok Ei hala r hero alom same same, fokinnigiri video kore r mone kore desh er shob cheye kothin kaj ta korlo. Kor vai kor, tora na thakle bostir polapan kare follow korbo ko",fokinni jokhon nayok ei hala r hero alom same same fokinnigiri video kore r mone kore desh er shob cheye kothin kaj ta korlo kor vai kor tora na thakle bostir polapan kare follow korbo ko,Negative,1,36
Fokinne jokhon takar malik hoy..tar por....... ???????,fokinne jokhon takar malik hoy tar por,Negative,1,7
Flto 3G thaka sortyo log in hoy na...,flto 3g thaka sortyo log in hoy na,Negative,1,8
