sample_id,original_text,processed_text,label,label_id,token_count
12480,Color tune korle result ultano jabebiased to walton mone hosse,color tune korle result ultano jabebiased to walton mone hosse,Negative,1,10
12481,Color grading eto baje video er,color grading eto baje video er,Negative,1,6
12483,Close caseing er vitor argb cooling fan er mane ki fps pabo na to,close caseing er vitor argb cooling fan er mane ki fps pabo na to,Negative,1,14
12485,Clear sir ami rani ata abbur phon,clear sir ami rani ata abbur phon,Negative,1,7
12486,"Class ta goto kal korle vlo hoto,ekn depression lagteche",class ta goto kal korle vlo hoto ekn depression lagteche,Negative,1,10
12487,class six ar nibbi der o akhno dab ar moton size hy,class six ar nibbi der o akhno dab ar moton size hy,Negative,1,12
12488,Class koren naki medam dekhen,class koren naki medam dekhen,Negative,1,5
12490,Class 9 er physics ta monojog diye porle ei video ta banaite hoito na lol,class 9 er physics ta monojog diye porle ei video ta banaite hoito na lol,Negative,1,15
12491,Cic cic jamai toiya arek jon furushe tumar shorile hat dilo apu oita mante parlamna,cic cic jamai toiya arek jon furushe tumar shorile hat dilo apu oita mante parlamna,Negative,1,15
12494,"Chutiya sim Grameen,,,, Madarchodera eto dam diya mb kini valo net er jonno. Bal sob theke dhurbol speed Grameen amar mone hoy. So vai log ami Grameenphone theke ajkei leave nilam amar family sobairr bolbo baler nwt jn na use kore.",chutiya sim grameen madarchodera eto dam diya mb kini valo net er jonno bal sob theke dhurbol speed grameen amar mone hoy so vai log ami grameenphone theke ajkei leave nilam amar family sobairr bolbo baler nwt jn na use kore,Negative,1,41
12495,Chutiya Company...Jahannamer norokit agee network valo kor...Jahannam theke eshe manusher sathe dhandabaji korche...4G chudao...agee valo moto 3g kare koy seita service de...bainchod company,chutiya company jahannamer norokit agee network valo kor jahannam theke eshe manusher sathe dhandabaji korche 4g chudao agee valo moto 3g kare koy seita service de bainchod company,Negative,1,28
12496,Chup motherchod magi bessha,chup motherchod magi bessha,Negative,1,4
12497,chup kor shala malaun,chup kor shala malaun,Negative,1,4
12498,Chun kali maira chaira daw,chun kali maira chaira daw,Negative,1,5
12499,Chuma Dile khub bhalo lagto,chuma dile khub bhalo lagto,Negative,1,5
12500,Chuler kotha to jani na kintu baler ta jani,chuler kotha to jani na kintu baler ta jani,Negative,1,9
12501,Chuijhal bhalo koire chew korte hoi r main abbas e jan nai to ki taste paben,chuijhal bhalo koire chew korte hoi r main abbas e jan nai to ki taste paben,Negative,1,16
12502,Chuida tumr suna lal kore dimo abar aiso gazipur fokinnir baccha,chuida tumr suna lal kore dimo abar aiso gazipur fokinnir baccha,Negative,1,11
12503,Chudte chudte ses kore debo,chudte chudte ses kore debo,Negative,1,5
12504,chudna hoye gelam vai,chudna hoye gelam vai,Negative,1,4
12507,choto choto Ava addams er moto holea vlo hoto,choto choto ava addams er moto holea vlo hoto,Negative,1,9
12508,Chore eta bhenge vitore jabe,chore eta bhenge vitore jabe,Negative,1,5
12509,Chor to tala tai churi kora niya jabea,chor to tala tai churi kora niya jabea,Negative,1,8
12514,Chor eta moneybag theke ber kore fele dibe,chor eta moneybag theke ber kore fele dibe,Negative,1,8
12515,Chor company BANGLALINK amr 100 GB plus internet niyaa niche ai porjontoo shalaraa chor shobghula or baper takay kin chilam mone hoy batpar shalaraa...,chor company banglalink amr 100 gb plus internet niyaa niche ai porjontoo shalaraa chor shobghula or baper takay kin chilam mone hoy batpar shalaraa,Negative,1,24
12516,Chor batpar khub shundor kore taka kaita nei,chor batpar khub shundor kore taka kaita nei,Negative,1,8
12517,Chor ai lock dekhle pani dilei sound nosto hoye jabe,chor ai lock dekhle pani dilei sound nosto hoye jabe,Negative,1,10
12518,Chor aetar display khule niye jabe kom hole o 5k beche dibe,chor aetar display khule niye jabe kom hole o 5k beche dibe,Negative,1,12
12522,"Chittagong, Patenga te data network valo nahhh, baler network system sudau, shala baincod ra network thik kor.. valo service den, manush ke valo rakhun....",chittagong patenga te data network valo nahhh baler network system sudau shala baincod ra network thik kor valo service den manush ke valo rakhun,Negative,1,24
12523,Chintaikarira ekhon eshob diye chintai korbe,chintaikarira ekhon eshob diye chintai korbe,Negative,1,6
12524,Chintai karira ekn eita use kre ulta manus ke kosto dile?,chintai karira ekn eita use kre ulta manus ke kosto dile,Negative,1,11
12525,chinir boyom khule rakhle jmn pipra uthbe..tmne tmi soob dekhay ghurle tmre manush chudbe e.,chinir boyom khule rakhle jmn pipra uthbe tmne tmi soob dekhay ghurle tmre manush chudbe e,Negative,1,16
12526,Chinese vaccine use na korao better,chinese vaccine use na korao better,Negative,1,6
12531,chi lojja kore na apnader ei shob ohsohai manus der niye news banate.,chi lojja kore na apnader ei shob ohsohai manus der niye news banate,Negative,1,13
12532,Chi chi ora etto khacor,chi chi ora etto khacor,Negative,1,5
12533,Chet khele hawar putera,chet khele hawar putera,Negative,1,4
12534,Chet er kotha shunte chai na halara mejaj kharap kore dei,chet er kotha shunte chai na halara mejaj kharap kore dei,Negative,1,11
12535,chesramir dik theke noakhailla der sthe karo tulona hoi nah bruh,chesramir dik theke noakhailla der sthe karo tulona hoi nah bruh,Negative,1,11
12536,cheri ekta pagol bal,cheri ekta pagol bal,Negative,1,4
12537,Cheleder toilet e fele dewa sperm o lakh takay bikri hoy,cheleder toilet e fele dewa sperm o lakh takay bikri hoy,Negative,1,11
12539,"Chele der o choto, vai boyoser sathe sathe boro hoy",chele der o choto vai boyoser sathe sathe boro hoy,Negative,1,10
12540,Cheharar vitor potitar akta vaab cole asca,cheharar vitor potitar akta vaab cole asca,Negative,1,7
12541,chehara dekhle to kutta muitta dibe!!..apnk natok a nilo k ???,chehara dekhle to kutta muitta dibe apnk natok a nilo k,Negative,1,11
12542,"Cheee,tumi ai Buira khatas rea saxy dakhoo. Tomar chokh nosto hoisea kana choda",cheee tumi ai buira khatas rea saxy dakhoo tomar chokh nosto hoisea kana choda,Negative,1,14
12543,"Cheee, koidinpor biye ar ki nirlojjer moto chobi dise",cheee koidinpor biye ar ki nirlojjer moto chobi dise,Negative,1,9
12544,check inbox ...Tmi ekkno onk sexy,check inbox tmi ekkno onk sexy,Negative,1,6
12545,Cheapest dey nai eta dewa ar na dewa same ei time e,cheapest dey nai eta dewa ar na dewa same ei time e,Negative,1,12
12546,Charger kinte gele aro 1500 taka jabe,charger kinte gele aro 1500 taka jabe,Negative,1,7
12548,Chapabajir sash nai bangali paryeo. Koi camera r koi phn shadharon public der vodai banaia. Phn bikrir fad. R ki korben vai. Boro photographer ra ki na khaia morbo,chapabajir sash nai bangali paryeo koi camera r koi phn shadharon public der vodai banaia phn bikrir fad r ki korben vai boro photographer ra ki na khaia morbo,Negative,1,29
12549,"chand utche,, akam o suru hoice  bujchi amra",chand utche akam o suru hoice bujchi amra,Negative,1,8
12550,Chance na dile bcb bangilimu,chance na dile bcb bangilimu,Negative,1,5
12551,Chamrar Bebsha valoi cholche,chamrar bebsha valoi cholche,Negative,1,4
12554,Chakku purata tumar nabhir bhitr dkai dibo,chakku purata tumar nabhir bhitr dkai dibo,Negative,1,7
12555,Chakar bolar hoay gachay akhone sakib,chakar bolar hoay gachay akhone sakib,Negative,1,6
12559,Cha khaite khaite girls school er dik a takiya thakar feeling tai alada,cha khaite khaite girls school er dik a takiya thakar feeling tai alada,Negative,1,13
12560,"Celibraty hobar sathe sathe je tader posak khulte thake,,Tishai tar proman।।Onek valo chilo fast a।।।kintu din joto jacche,,posak toto khule jacche",celibraty hobar sathe sathe je tader posak khulte thake tishai tar proman onek valo chilo fast a kintu din joto jacche posak toto khule jacche,Negative,1,25
12561,Ce ce magi akta,ce ce magi akta,Negative,1,4
12563,Case ta side panel er desing purai junk trash faltu lage ke kinbe egula? tiktokers amra,case ta side panel er desing purai junk trash faltu lage ke kinbe egula tiktokers amra,Negative,1,16
12564,Case niye eto complain taile ei case select korsen kn,case niye eto complain taile ei case select korsen kn,Negative,1,10
12565,Case er jonno first impression trash lage,case er jonno first impression trash lage,Negative,1,7
12566,Carfew mane deka matroi gulichorona te onkkei hospital jaite hbe. Onkke pet er daye ber hotei hbeso eita koknoi somadan noivaccine na thakle shob morbe,carfew mane deka matroi gulichorona te onkkei hospital jaite hbe onkke pet er daye ber hotei hbeso eita koknoi somadan noivaccine na thakle shob morbe,Negative,1,25
12567,Card gular market out or price high korar junno ei video ta ekta niyamok matro,card gular market out or price high korar junno ei video ta ekta niyamok matro,Negative,1,15
12568,Captain r coach k na sarale amader cricket team r unnati konodin hbe na,captain r coach k na sarale amader cricket team r unnati konodin hbe na,Negative,1,14
12569,Capa vanga buri bal,capa vanga buri bal,Negative,1,4
12570,Cantonment (matikata) alakay net ato krap j 2 ge pay. plz solv this problem,cantonment matikata alakay net ato krap j 2 ge pay plz solv this problem,Negative,1,14
12571,Camra focusing problem kno,camra focusing problem kno,Negative,1,4
12572,Camera vlona. Telephoto lense drkr chilo,camera vlona telephoto lense drkr chilo,Negative,1,6
12573,Camera vlo nh atar. I'd card ar picture gula ase.,camera vlo nh atar i'd card ar picture gula ase,Negative,1,10
12574,Camera valo lage nai,camera valo lage nai,Negative,1,4
12576,Camera vala na original colour photo deka jayna don’t good camera and valo camera kinen,camera vala na original colour photo deka jayna don t good camera and valo camera kinen,Negative,1,16
12577,Camera ta mon moto hoy nai,camera ta mon moto hoy nai,Negative,1,6
12578,Camera ta arektu vlo kora possible chilo,camera ta arektu vlo kora possible chilo,Negative,1,7
12579,Camera spec bolar smoy mone hoise news reading,camera spec bolar smoy mone hoise news reading,Negative,1,8
12580,"Camera pura deasester, apni bollen vlo!",camera pura deasester apni bollen vlo,Negative,1,6
12582,Camera focusing e problem chilo. Next video te thik kore niyen,camera focusing e problem chilo next video te thik kore niyen,Negative,1,11
12584,Camera cut out purai baze mone hosse hat dia katse,camera cut out purai baze mone hosse hat dia katse,Negative,1,10
12585,Camera bump sundor lage nai,camera bump sundor lage nai,Negative,1,5
12587,Camera align ta hoy nai vai,camera align ta hoy nai vai,Negative,1,6
12590,Call history Dekha jaina purai faltu app,call history dekha jaina purai faltu app,Negative,1,7
12591,"Call history Deka jaina kno,? Dekte gelei apps ta stop hoye ber hoye jai....",call history deka jaina kno dekte gelei apps ta stop hoye ber hoye jai,Negative,1,14
12592,call centar e fon dile pawya jay nah Customer service moteo valo nah,call centar e fon dile pawya jay nah customer service moteo valo nah,Negative,1,13
12593,Cable management updated kora dorkar,cable management updated kora dorkar,Negative,1,5
12595,"C c c....pori akon posak porasa...mona hocsa luggi pora lagti korasa.,",c c c pori akon posak porasa mona hocsa luggi pora lagti korasa,Negative,1,13
12597,Bypass charging ki eta bollen na review aro niqut chi,bypass charging ki eta bollen na review aro niqut chi,Negative,1,10
12599,By chance kamre dila ki hoba boloto,by chance kamre dila ki hoba boloto,Negative,1,7
12601,Buti ta choka choka,buti ta choka choka,Negative,1,4
12603,But kotha hocce ei vhabe ki ektao meye potaite parsen ?,but kotha hocce ei vhabe ki ektao meye potaite parsen,Negative,1,10
12604,But daam ta ektu kom hoile better hoito,but daam ta ektu kom hoile better hoito,Negative,1,8
12605,Buski magi tor fashi diya mora ucit,buski magi tor fashi diya mora ucit,Negative,1,7
12606,Business man re shobceye kharap age koto bahana dia manusher thaika dam bishe rakhse ar akhon ordhek dam a bectase. Shobdire bash deoa jaito. Kharap er ekta limit thaka dorkar kintu shalar business man ra to dorniti baj,business man re shobceye kharap age koto bahana dia manusher thaika dam bishe rakhse ar akhon ordhek dam a bectase shobdire bash deoa jaito kharap er ekta limit thaka dorkar kintu shalar business man ra to dorniti baj,Negative,1,38
12608,Buror e to kopal.,buror e to kopal,Negative,1,4
12609,Bura salay oi jaygay ki kore,bura salay oi jaygay ki kore,Negative,1,6
12610,Bullet ar chamra jholar moddhe different acei,bullet ar chamra jholar moddhe different acei,Negative,1,7
12612,Bukasuda tor mata sudbane,bukasuda tor mata sudbane,Negative,1,4
12614,Bujlam na bangladeshi kuno tech reviewer ekon o porjonto dji osmo action 4 er review ditase na keno?,bujlam na bangladeshi kuno tech reviewer ekon o porjonto dji osmo action 4 er review ditase na keno,Negative,1,18
12615,bujla? English sikho mia or te kisui to paro na mia,bujla english sikho mia or te kisui to paro na mia,Negative,1,11
12616,Bujhlam somosha er karone divorce hoiche but again biye !!!!sheita abar ..............,bujhlam somosha er karone divorce hoiche but again biye sheita abar,Negative,1,11
12617,Bujhlam nah. Pcb bd 2 din por pore video upload krtse vai kono problem?,bujhlam nah pcb bd 2 din por pore video upload krtse vai kono problem,Negative,1,14
12618,"Bujhlam na, ami enayet er video dekhlam keno, tau abar almost full ta. Is there something wrong with me?",bujhlam na ami enayet er video dekhlam keno tau abar almost full ta is there something wrong with me,Negative,1,19
12620,Bujhlam na ridoy ke ak run niye dile toh tar 50 hoy. R jai hok 5 ball a 2 run lage single nile toh hoy 4 6 mara lagbe emon kono kotha ase match jita dorkar seta je vabe hok,bujhlam na ridoy ke ak run niye dile toh tar 50 hoy r jai hok 5 ball a 2 run lage single nile toh hoy 4 6 mara lagbe emon kono kotha ase match jita dorkar seta je vabe hok,Negative,1,40
12621,"Bujhate chai je eta Dekhiyachhi, nicher tao dekhabo",bujhate chai je eta dekhiyachhi nicher tao dekhabo,Negative,1,8
12622,"Bujhai jacche nothing theke inspired, but tbh eta shundor lagtese and budget e bhalo poriman features o ase. Just ui ta lagy na hoilei hoise",bujhai jacche nothing theke inspired but tbh eta shundor lagtese and budget e bhalo poriman features o ase just ui ta lagy na hoilei hoise,Negative,1,25
12623,buira beti tmk cudar time nai,buira beti tmk cudar time nai,Negative,1,6
12625,Build ta keno jani ugly lagtese. Maybe shada fan gular jonno,build ta keno jani ugly lagtese maybe shada fan gular jonno,Negative,1,11
12626,Budget ta kom hoye gelo na,budget ta kom hoye gelo na,Negative,1,6
12627,Budget kom hoye gese,budget kom hoye gese,Negative,1,4
12628,"Budget hoyar agei dam barie disen. Then 10% die 15% tax korse.so 5% dam barano uchit chilo,but 13~17% kore dam barano hoise.WHY?",budget hoyar agei dam barie disen then 10 die 15 tax korse so 5 dam barano uchit chilo but 13 17 kore dam barano hoise why,Negative,1,26
12629,budar apps madarcuedra budar servar deso,budar apps madarcuedra budar servar deso,Negative,1,6
12636,"Bro, sounds ta kemon jeno lagtese, microphone e sound ta mone hocche onek denoise type er filtered sound lagtese, valo lagche na sunte",bro sounds ta kemon jeno lagtese microphone e sound ta mone hocche onek denoise type er filtered sound lagtese valo lagche na sunte,Negative,1,23
12637,Bro tomar butu dekha jae,bro tomar butu dekha jae,Negative,1,5
12638,Bro next time naruto or itachi r casing use korien,bro next time naruto or itachi r casing use korien,Negative,1,10
12639,Bro mia thik raikha khali sona ta lal koira deo,bro mia thik raikha khali sona ta lal koira deo,Negative,1,10
12640,Bro lips er sathe voice miltese na,bro lips er sathe voice miltese na,Negative,1,7
12642,Bro apni hindo meyeke biye korechen kno apni ekjon moslim hoye apni jodi hindo meyetike islam dormo grohon koraten tahole eti hoto ekti uttom kaj R ekhon ja korechen ta holo Ekti nindonio kaj,bro apni hindo meyeke biye korechen kno apni ekjon moslim hoye apni jodi hindo meyetike islam dormo grohon koraten tahole eti hoto ekti uttom kaj r ekhon ja korechen ta holo ekti nindonio kaj,Negative,1,34
