Sentence,Label
"2016 er y6 2 use kori, akhono best performance, camera iphone 11 pro er sathe compareable, huawei y6 2 will win",2
2014 first android phone chilo amar walton primo g5 2 years er moto use korchilam. Valo service diyechilo. Tar por motherboard dead hoye jay. Eita chilo amar walton er sathe amar journey,2
200w inbuild power supply dia 5700g thik moto cholbe to!,2
200tk 30GB. 30din.. Koredin ami poti mase nibo ser,2
200 mp main camera er sathe 8 ultra na diya 13 dilto r macro 8 dito best hoito,2
200 hz er monitor niya asen vai,2
"20,700 takay. Ekta valo phone ee pawa jaby",2
20 mcq hoise cq te o 3 gese apawa a jbe,2
20 er video diben na vai,2
2. 73m family. Xanonx20 xtraordinaryinnovationwithin waltonmibaile samzone,2
2-1Din por por Update ase...,2
2 tai amader area te. Amr vai er friend er,2
2 match onek baje vabe harar pore ai match e afghanistan er batting deikka lagse ara iccha koira wicket ditase bangalire shantona babodjaihok bangladesh jitse,2
2 chapter dile vlo hoto,2
2 bong er dhong dekte chai ar oi guilt story tar jonno waiting,2
2 bong er dhong dekhbo,2
1year worranty acha but market out amon obostai worranty pabo?,2
1tky 1gb dile 5str dimu,2
1tk 60mb pack chalu koren...,2
1takai 60mb na pele sim off kore reke dibo,2
"1st view, vabcilam er video asce nh kno?",2
1st time a ato kicu vaba thik na.,2
1st part e paragraph thakbe na? plz keu janaen,2
1st module diya ki ami solar thake 5v 1a router and onu ek sathe calate parbo?,2
1lakh takar ashe pashe ekta build den,2
1k er modde 33 wat chatget,2
1h por exam ami dekhteci,2
1gp valo to dat 7 hle valo,2
1gb dei na ken re,2
1GB @Tk20 neya jay na kno! Customer care theke bollo App update dite but update deyar por o neya jay nah,2
1bar jetey hobei. Sujog er oppekkha shudhu,2
198 tkr4 gb er offerta chalu kora hok,2
180k diye lg c2 55 kena ami,2
180k diye ekta korben monitor soho,2
18 year ar nise jeheto vaccine disse nah tahole nah kolai better,2
18 niche vaccine nai,2
1750 nasum out hoise ar nam dise shorifuler,2
1730 clock tar bishoye jante chai,2
17.50 teke 12.50 hole balo hotu,2
1660 super naki 2060 plz video banan,2
1641 camera focus face e na dea koi dey ? jama kaporer upor ?,2
160 tk 18GB + 70GB ar meyad 30 days koren,2
16 table multicuisine restaurant madanpur e visit korte paren ! love from nadia madanpur,2
15k tk vlo ekta gaming phone nite cai kon phone vlo hoive bolven plz,2
15k ar phn use kori around 7k dia. Kina to akta dream,2
159 takay 6 gb ai packta 7din theke change kre 30din kre dewa jeto tahle better hto..sudhu bro bro offer ace but dam besi..ai offerta best tai 30 days krle valo hy..tnxx,2
159 takay 6 gb ai packta 7din theke change kre 30din kre dewa jeto tahle better hto..sudhu bro bro offer ace but dam besi..ai offerta best tai 30 days krle valo hy..tnxx,2
1520k er moddhe recent valo phone suggest koren please ashik vai,2
150k er modde gaming ar productivity pc chai,2
15000k theke 20k er modhdhe vidio korar jonno valo phone cai,2
"150,000 tk r pc buil guide chai",2
150 tk 10gb 30 days hole valo.....,2
15 taka thakle valo hoto aro,2
15 minutes er por theke wider view te camerar focus korte ki issue hocchilo?,2
15 k er vitor best gaming monitor gulo nia review den,2
1440p porjonto hdr support kortece. 2160 p koi? pore 3000p koi?,2
14 tarik apnar class korlam udvash e ajke,2
12tk 3gb fb pack ta abar chalu korun plzzzz,2
12ta p core 12 ta e core ? core naki 12 tai ase,2
12ps lagbe paikari koi pabo,2
127 target akon sala 50 core. Jokon 350 run target 2 run core liton,2
"12400 o valo option 50k te build korar khetre , i guess. Eta nie apnara ki mone koren ekhon?",2
1220 to kno hoy na?,2
1215 raddit ki ami jante chay?,2
1213 te ki adamjee cantonment college asbe?,2
120k140k er moddhe ektu build den,2
120k budget er modeh best gaming laptop er review den,2
1200015000er moddhe best ips monitor konta,2
12 volter tatal akhon pawa jabe,2
"12 tk 3 gb fb,instagram chai",2
12 takai 3gb fb pack chai.,2
12 Takai 3 gb fb insta pack bohal cai,2
12 taka 3gb pack bohal rakha chay,2
12 seconds ago vaiya ethical hacking ar jonno kon dhoron ar configuration kora uchit jodi bolten tahole upokkrito hotam,2
12 k er video asbe samne. Me my phone is 1080p display,2
11 prime diye 11 prime er review deakhsi!,2
10k er case a gpu clearance matro 240? seriously? valo kore check kore dekhsen tw?,2
"10810 , 14 number kon line a ace ? keu bolo please",2
1043 second e word file deka jai,2
100k party ta kintu amio thakbo,2
100k moddi akta build vai plz,2
"100k diya aiii pc kinbo naki macbook kinbo ai budget ye, video editing yer jonno",2
1000tk te 5 tk te hoile valo hoito,2
1000/12tk hole valo hoto,2
1000 Tk hola tar por pament ota 100tk hola pament hola valo hoto ta abar pament daba ki na ta o jany na,2
1000 a 18 tk na kete 10 tk kore katle vlo hoto,2
100+ %vaccine na deya porjontoo logdown I akmatro vorosa songkaramon bara thaaka bacar upay,2
100+ %vaccine na deya porjontoo lockdown,2
100% offer paici ami.amr vlo mb offer lagbe.please,2
100 takay led balp sarajat jole thake current sara. Abar ekti kinle ekti free. Same to rayzen prossesore. . Baisa baisa lon mama 20 tk pis,2
100 takay 10 GB 30 day meyad offer ta dile khub vlo hoto,2
100 bikri korleo darazer lav ache,2
10 rs er 4 ta rate bhai amr boka baniye dilo,2
10 ms podcast suru korce,2
10 ms er polo shirt kina jay?,2
1.2takay 60mb ferot chai...,2
1.2 tk ay 60 mb pack udhau? Phn theke airtel sim o udhau,2
1.18 packege ta abar chalu kor,2
1. Intel 13th gen core i5 13400f raptor lake processor 2. Gigabyte b760m ds3h ax ddr4 13th gen matx motherboard 3. Gunnir intel arc a750 photon 8g ocw gddr6 graphics card 4. Hp m22f 22 inch fhd ips monitor 5. Ocpc x3 rgb 8gb ddr4 3200mhz ram white. 2 6. Deepcool ag400 wh argb 120mm cpu cooler 7. Revenger leo dynamic mini atx casing 8. Gigabyte p650b 650w 80 plus bronze certified nonmodular power supply 9. Kingston nv2 500gb m. 2 pcle gen 4. 0 nvme ssd vaiya amar bajet 95k ami ki ai pc ta build korte parbo,2
1. 5lk ar modha akta gaming pc dakhan,2
1 year aga apni ai video banasilan,2
1 week agy kinlam aita,2
1 tk te 60MB chai !,2
1 tk te 60 mb calu kor,2
1 tk 60 mb package bndo kno krlo,2
1 takay 60 mb meyad 28 din chai,2
1 takay 60 mb diya hok ta na hole my airtel er moto etae obosta ty hobe kinto,2
1 takay 60 mb ci ba hole used korbo na ar robi sim,2
1 takai 60mb firiye da,2
1 ps how much price zahid hossain uttra,2
1 na 3 week ager cilo,2
1 lakh takar modhe full pc setup er vedio chai please,2
1 lakh takar moddhe kon laptop best ata nie video create koren,2
1 lakh er moddhe cse student der jonno kono thin laptop suggest koren. Jeta easily carry kora jay,2
1 lak pc bulid koren,2
1 lac er modhe best laptop kih ?,2
1 GB 20 tk Hoile Valo hoto,2
1 GB 12-14 Takay deyar cesta korun? Onk valo colbe ei sim.,2
1 batsman jokhon 2 ber name tokhon bd jitbe,2
0923 ambient temperature koto chilo?,2
05 tarikh e ami 36 tk lod disi...amr account e 2gb + 5 minute asar kotha.... Kintu amr account e 600 mb + 5minute ascche...... Baki mb gula kivabe pabo?????,2
0 ki ekta besi porse?,2
" sit asteche akta valo dekhe bow diyen...,",2
Potombar je barite asbe tar vuter voye hatfel nisoi hobe,1
Poco nam er sathai kolongko laiga asa,1
Pdf ta passi na keno? sob information dilam tobo o asche na!,1
"Pc theke email diye from ta fillup korechi,kintu pdf ta show kortese na,error boltese",1
Onk basi problem e achi pixel 6 niye network call asle ba dilei chole jay,1
Oneplus e o hotat network issue pawa jai,1
Oneplus 9 user ke ke asen? line amr 2 ta porse pinkgreen,1
Mohammed pur er amar harano cycle er kotha mone pore gelo,1
Miss kortechi noman aybe ke,1
Matro 155 run target face korta ei obostha hoi. Sakib ki batting korla ata. Captain hoi perfrom kora ato soja na. Akhn sakib ka nia to kono kotha hoba karon mirpur king sakib ja,1
Majhe majhe mone hay ami kashmir chole jai...Abasso amar je kapal tate gele o lav habe bole mone hay na,1
Walton ar software a onk pbm ache. Amr dekha koyekta model a online a phn dile kotha jay na. Amn pbm o paichi,1
Vut ase darale jokhon light hut kore jole jabe r apni dur theke dekhben light jole ache but keo nei sedin ter paben ai line kine ki vul korechi,1
Vlo sim vabcilam kintu dekce.apnara gp sim er thakeo kharap offier discen,1
Video editor onek jaigai e cut a timing vhul korse,1
Video editing e kisu issue dekha gelo. Blackscreen and color gradind fault. Kindly eigula kheyal rakhle better hoe,1
Vhaire vhai bhoot asara shate shate light on hoye jabe r rater gum haram o hoye jabe,1
Vhai ki r bolbo dukkher kotha amr phon ta vegge gese ami akta soto khato job kori ai rokom bajeter phon kinar amr saddho nai apnar pray sob video gula dekhi bat phon ta nosto hoyar karone kisui korte pari na dui hate chepe dhore rakhte hoy plz vhai give me phon,1
Valo lage na robi chara,1
Vaiya pdf download deta partasi na aktu dakhan bisoy ta,1
Vaiya ami purota likhte parini. Manoshik vabe khub venge porsi,1
Vai amr prb kortece onek,1
Vai ami vison bipode achi ekta reply krbn pls vai,1
Vai amar redmi note10 pro sem net thake na,1
"The host ia a bit more fast doesnt give a chance to the guest to speak properly, sounds like hes in a rush or something. Nijei question kortese abar nijei answer ditese. These things should be improved",1
Tax onek besi deoar lage,1
Sir apnader video editor change kora ucit. Edit ekdom kharap hoiche. Valo hoynai. Apnader sokol video dekhi ami. But ei video ta eto baje edit hoiche jeta bolar moto na. As a video editor hisebe. Amr kache valo lage nai. Ar video upload korar age. 1 bar preview kora ucit. Eta kokhno miss korben na plzz,1
"Sir ami jessore board theke exam disi,oidiner bangla live classer pdf theke matro duita mcq common porse mcq cq both kharap hoise apnara jessore board er jonno goddo oporichita most important disilen and poddo bidrohita most important disilen kintu bidrohi r oporichita theke ekta cq o ashenai",1
Sir amer salata 4. 44 pysa amer tenson lagtasa sa kob madabe selo calasa past boy selo kamon kora ata hola amra kow mana nita parsena,1
Shakib mahmudullah r al rounder komor venge diche onk age. Uni jhokon breakthrow ane diten. Tarpor theke shakiber captaincyr somoi theke bowling bondho kore deacheilo. Othocho run kom dito mahmudullah. Koto dhoroner kharapi thake cricketrrder mone,1
Rony talukder ata kono player hoilo khli hurka khlaia valo player hoa jai na. Aro valo team ar valo bowler ar satha daraitai paba na,1
zum korle deka gay,1
zoom kore hoga ta dekhar try korben na,1
zekhane tuder 2g cole na sekane tura 4.5G cudas!,1
zekhane jai sekhanei ai valer apps tar add,1
Zawad vaiyaaa! assalamu alaikum wa rahmatullah! apnar class onek miss kori!,1
Zaman vhai halka kore revenger ke dhuye dilo,1
Youtuber food vlog korte gale eto quantity biriani pawa jai. Regular customer der eto quantity dewa hoi na,1
Youtube er tk ki halal na haram ?,1
"Youtube er buffer ta ekta bug chilo, abar ektu check diyen",1
Youtube chere abar product bikri suru korle naki,1
Yoo yoo....frst haha react marchi Damn eto e baje content,1
Yes rajshahi board er common pore na,1
yellow ta naki white ta diye? Dost chulkaite gelei kintu uthe ashbe. Nokol toh.,1
Yeh kya hain bostir polapan studio te !,1
Yamete kudasai was unexpected,1
Yamahar iem er price e 7hz er ekta planner driver er iem dac amp setup soho kena jabe,1
Xm balo hoy nai eta kita dilo komon pore na,1
"Xiaomi, poco, redmi updete deyar por mobile blust hoy na hoy camera nosto hoye jay amon company sadharon manus k suggetion na korai vlo onk e taka onk kosto kore income kore",1
Xiaomi teo akhon green line pore vai amar xiaomi 12x e green line poira gase,1
Xiaomi te color settings change kra hoise 1000 ei jnno erkm difference lagtese dekhe bengali hudai lafay. Walton er prosongsa krsen thikase but xiaomi er sathe jemne tekka ditesen oita pura cringe. Koy taka dise walton theke ?,1
Xiaomi ra nokol korsa,1
Xiaomi kinar chey samsung s23ultraiphone 14 pro max kinbo tk toh r gache dhore na,1
Xanon er ui kharap,1
"Wstern dress eto pochondo hoile oder dormo accept kore namta paltai den, emon dress pore chobi ditesen islame theke r dorkar ki..",1
Written a 40 but 15 kore disen total 45 hocce j 415,1
Wrangler k100 er moto baje keyboard er rewiew apnader channel theke asakorinai request thaklo video ta soriye newart,1
Wow buro bara debe,1
Worldest bainchod madarcot kutta hofa mara khawa network kew kinbenna sim,1
"World's best Baja song, Dakta to............ ar moto ar sobdo choyon gulo bap ree bap. Protom bar baba khala ai obostai hoy, Bangladesh a dorshon hobar jonno ai kit gulo w dayi",1
World cup bangladesh akta match o jetta parba na,1
Wonderland e na jani ki wonder koira ashce? Btw Boin tomar gaye eto haddi ken?,1
Wifi diye login kora jay na... Faltu....,1
"wifi diye login hoyna, bole no internet!!!",1
why 2gb for robi 10 minitue school isnt available here?any youtube offer?,1
who told you Habib ullah minhaz kuthai pelen vaccine nile corona hobena,1
Where is your booba afa,1
Where is Tmr besty eikhne ar tmi kothai ha Chi chi lojja kre na chi chi,1
What the tech er h er batti jole nai,1
What the tach nam mane er thaklona. Notun subscriber ante giye puratonder hotash koren na,1
What now Bangladesh ki vaccine pabe naki oxygen cylinder pabe,1
What is this eto late kno,1
What a waste of time. Ar kono topic pai na naki amader ey so called food vlogger ra ?,1
what a jocksssssssssss... Dhormo Bebshayi,1
Wh er daam deya nai,1
Wh ar price doa chilo nah,1
Western digital use karo pata nahi konsa company hai ajtak suna nahi hai but samaj main nahi aya kya bole subtitle lagaw eng,1
Wear ta khub nimno man er agulo wear a resistance beshi proper output paua jayna,1
"We want Pasa , without Pasa = no reach",1
Water drop notoce dekhe video skip kore fellam,1
Watchface gulu sondor na,1
Warranty er ekta maximum time limit thaka uchit. Ei rokom je buyer warranty te dewar por maximum 15 days ba 30 days er vitor service provide korte hobe. Na korte parle new products dite hobe. Onk ei dekhi warranty te dise 24 mash chole gese khobor nai,1
Walton phone temon ekta valo na,1
Walton er rx7 mini phonti bebohar kortam oi somy oi dame oi phonti ja ja offer korcilo sei rokom dame ekhon ar valo smartphone dekha jay na walton er,1
Walton er rd team useless. Koyekta walton product use korei bujhechi. Era user experiance er upor kono kheyal kore nahh. Kono rokom akta product diya day public re,1
Walton 98k diye ke nibe vai? walton ki jonogon re bolod vabe naki,1
Wait amare tag marailo kun chudir vai!!!,1
"Wahh pori thake toh jol pori hoye gale !!  Didibhai dudu dakte chay nah ,Tomar thake Boro ache ",1
Wa guru kaya bath lagao hath,1
Vy kostto pailam na kisu kuno din,1
"Vy ,apnara symphony mobile er review den na kno?",1
Vuter moto face neya kmnay miss universe hoi bicharok ra ki ganga khaiclo naki .deklay mona  hoi 80 bosorar buri .bangladesh a ato valo valo sundori meye thaktay kmnay ai maiya vuter moto face niya miss universe a part nai,1
vundhami gola vondho kore dao na hoi dekhba famous hwyr age roast hoi gecho,1
Vule sss likha hoiche title a ssd hobe,1
"Vul news dao kn, 5000 run fast korche babar",1
Vul info diye vora bacchader banano itihash show kora hocche,1
Vudar vitore angul dia boia thak,1
Vudar gp sim freefire gamer vuda tai khala Jai na abar mb dam besi call ret besi vuda gp ar theke onek gun beshi valo banglalink,1
vua app...majhe majhei bondho thake...faltu,1
"Vsync nai, freesync nai, ekhn almost 1. 2 lakh er ashe pashe same spec er tv pawa jay, why would anyone go for this?",1
Voucher kaj kore nah,1
Voter voy a pant a toilet kore felben. Hotat kore jodi on hoye jai tahole chor chor kore pant a mute deben,1
Vote diya ki hobe dui line sundor kore speech dety pare na... internationally gele man ijjot ro nosto kore diya Asbe desh er,1
Voice onnorokom mone hocche,1
Voday onek bigar magir,1
Vodar kahini baler airtel 3gb social pack ta valo cilo ar akhn bal korlo baler sim ar chalabo na,1
Vodar kahini baler airtel 3gb social pack ta valo cilo ar akhn bal korlo baler sim ar chalabo na,1
vlooi na faltu app,1
Vlonh‚ mb deynh eto dam diye mb kini tw 2 din date wow,1
Vlona karon nijer profile edit kora jaina and nijer nam add kora jaina,1
Vlog er kono flavour nei,1
Vlog dekhe mone hy kede dibo ami eto e baje,1
vlo.na..khub sulo.kaj kore,1
Vlo..bt offer gula vlo dai na...tai ata k ami 1 star dibo...kno offer e dai na,1
Vlo offier daina era,1
Vlo offier daina dherr,1
"vlo offer er jonno nisilam, vlo offer nai, speed o slow. eki jaygay boshe GP, ar Skitto use krsi gp vlo speed pacche, skitto er data speed khub e low.",1
vlo offer dey na faltu vikka dilam bujsos,1
Vlo offer dei na,1
Vlo offer ase na,1
vlo offer akn r dy na,1
vlo ofear piay na,1
vlo na..payment dei na,1
vlo na.. Ato updated deya lage,1
"Vlo na,special offer kisui dakha Jai na",1
vlo na temon ekta..,1
vlo na nogod vlok,1
vlo na apps reffer age 1000 points disilo akhon 320. disse. onak kharap laglo. aita kan korlen. ar gift kora jay na. but ar akta problem points lage besi mb nite ar besi besi chadao sawar ball. vlo sobay 1* den plc,1
Vlo Na Ami Akta O Offer Paina Kno Time a amk bolca 20 tk Recarge Korla 29 tk Cashback Offer Ami Pabo But Kal Recarge Korc But PaI nai Kno Offer E Painak Sob Bola PabO But pai na Kno,1
